age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,sex,capital-gain,capital-loss,hours-per-week,native-country,salary
48,4,149210,6,13,0,12,1,1,0,0,40,38,1
24,4,134787,11,10,4,12,3,0,0,0,40,38,0
50,4,185407,5,11,2,13,0,1,0,0,38,38,1
31,7,86143,8,9,4,11,2,1,0,0,40,38,0
35,4,195744,8,9,2,8,0,1,0,0,40,38,0
50,2,96062,8,9,2,11,0,1,0,0,40,38,0
39,4,215150,3,5,0,6,1,1,0,0,50,38,0
43,4,206139,6,13,2,10,0,1,0,0,50,38,1
39,4,50700,8,9,2,10,0,1,0,0,40,38,0
40,6,406811,11,10,2,10,5,0,0,0,40,38,1
28,2,34452,10,15,2,10,0,1,0,0,40,38,0
35,4,78247,5,11,2,3,0,1,0,0,50,38,0
40,6,165108,6,13,2,1,0,1,0,0,40,9,0
20,4,406641,11,10,4,1,3,0,0,0,35,38,0
55,4,171467,8,9,0,3,4,1,0,0,48,38,1
27,4,303954,6,13,2,12,0,1,0,0,45,38,0
21,4,75763,11,10,2,12,5,0,0,0,40,38,0
42,4,328239,11,10,4,8,1,1,0,0,40,38,0
28,4,130856,0,6,2,3,0,1,0,0,36,38,0
47,6,190072,11,10,2,3,0,1,0,0,40,19,1
50,4,104501,8,9,2,3,0,1,0,0,40,38,1
33,2,175509,8,9,2,11,0,1,0,0,40,38,0
27,4,173611,4,12,4,12,1,0,0,0,40,38,0
31,4,139822,8,9,2,1,5,0,0,0,40,38,1
29,4,34796,8,9,4,4,1,1,0,0,40,38,0
28,4,161087,11,10,4,4,1,0,0,0,45,22,0
36,1,203836,11,10,2,6,0,1,0,0,50,38,0
51,4,316059,11,10,0,4,1,0,0,0,36,38,0
42,4,255667,11,10,2,3,0,1,0,0,50,38,1
39,4,193689,11,10,2,7,0,1,0,0,40,38,0
26,4,60722,6,13,4,10,3,0,0,0,40,38,0
39,4,187847,11,10,4,3,1,1,0,0,40,38,0
28,4,233275,6,13,4,10,1,1,0,0,45,38,0
45,4,201865,6,13,3,4,4,1,0,0,40,38,0
45,4,118889,5,11,2,3,0,1,0,0,40,38,0
23,7,368739,6,13,4,10,1,0,0,0,40,38,0
38,4,171344,1,7,3,14,3,1,0,0,36,25,0
39,4,153976,11,10,2,7,0,1,0,0,40,38,0
52,4,374883,5,11,4,5,1,1,0,0,50,38,0
31,4,348504,6,13,2,4,0,1,0,0,50,38,0
28,4,188236,11,10,4,1,1,0,0,0,40,38,0
30,0,355571,8,9,4,0,4,0,0,0,40,38,0
29,4,142555,9,14,4,10,1,1,0,0,42,38,0
52,1,207841,11,10,2,1,0,1,0,0,40,38,0
35,4,187329,6,13,4,10,1,0,0,0,40,38,0
28,4,270973,4,12,4,1,3,0,0,0,40,38,0
45,2,160187,8,9,3,1,4,0,0,0,40,38,0
21,4,197918,8,9,4,14,3,1,0,0,40,38,0
29,4,241895,8,9,2,14,2,1,0,0,40,38,0
39,2,164515,8,9,0,1,4,0,0,0,40,38,0
23,5,306868,6,13,4,5,1,1,0,0,40,38,0
32,2,169837,4,12,0,4,1,0,0,0,40,38,0
61,0,124648,0,6,0,0,1,0,0,0,40,38,0
18,4,164441,11,10,4,1,3,0,0,0,38,38,0
38,4,179314,8,9,2,6,0,1,0,0,40,38,0
19,5,148955,11,10,4,8,3,0,0,0,35,34,0
37,4,206699,8,9,0,13,3,1,0,0,45,38,0
25,4,385646,8,9,4,5,3,1,0,0,40,38,0
36,4,31438,8,9,0,14,4,1,0,0,43,0,0
32,4,97306,6,13,4,1,1,0,0,0,48,38,0
18,6,29582,1,7,4,3,3,1,0,0,40,38,0
25,4,220284,8,9,4,14,4,1,0,0,40,25,0
53,4,240914,11,10,2,3,0,1,0,0,40,38,0
27,4,105817,6,13,4,3,1,1,0,0,45,38,0
24,7,330836,8,9,2,11,0,1,0,0,40,38,0
45,4,75673,5,11,6,1,1,0,0,0,40,38,0
36,4,185744,11,10,2,4,5,0,0,0,35,38,1
24,4,111450,8,9,4,14,4,1,0,0,40,38,0
50,4,74879,8,9,3,6,4,0,0,0,40,38,0
58,4,272902,6,13,6,4,4,0,0,0,40,38,0
44,5,220230,8,9,2,8,0,1,0,0,48,38,0
34,4,195602,4,12,2,3,0,1,0,0,44,38,0
40,4,70761,4,12,4,13,1,1,0,0,40,38,0
53,4,142717,6,13,0,1,4,0,0,0,40,38,0
24,4,124242,8,9,4,1,3,0,0,0,40,38,0
26,4,287797,11,10,2,3,0,1,0,0,45,38,0
22,4,188274,4,12,4,6,3,1,0,0,40,38,0
36,4,171968,8,9,2,3,0,1,0,0,40,38,0
36,4,218490,6,13,2,10,0,1,0,0,45,11,1
46,4,130779,11,10,2,1,0,1,0,0,40,38,0
32,4,180284,0,6,2,3,0,1,0,0,40,38,1
40,2,27444,6,13,4,10,1,1,0,0,50,38,1
56,4,143266,11,10,2,4,0,1,0,0,40,38,1
47,4,139268,8,9,2,13,0,1,0,0,40,38,0
29,4,126208,8,9,2,7,0,1,0,0,40,38,0
37,4,186191,8,9,2,7,0,1,0,0,46,38,0
33,4,181388,8,9,5,8,4,0,0,0,40,38,0
24,4,188925,5,11,2,7,0,1,0,0,40,38,0
37,6,149230,5,11,4,8,3,0,0,0,40,38,0
40,4,388725,11,10,0,4,1,1,0,0,40,38,0
34,4,113543,9,14,4,4,3,1,0,0,40,38,0
61,0,187636,6,13,0,0,4,0,0,0,40,38,0
56,5,267763,8,9,2,4,0,1,0,0,40,0,0
40,4,199303,8,9,2,3,0,1,0,0,40,38,0
57,4,124852,11,10,4,6,3,1,0,0,40,38,0
53,4,97005,8,9,2,3,0,1,0,0,46,38,1
51,1,124076,6,13,6,1,1,0,0,0,40,38,0
56,1,277420,6,13,2,4,0,1,0,0,40,32,1
51,4,280278,0,6,5,1,4,0,0,0,40,38,0
42,4,198422,11,10,0,1,3,0,0,0,40,38,0
33,4,178429,6,13,2,10,0,1,0,0,40,38,1
43,4,212847,11,10,0,7,1,1,0,0,40,38,0
31,4,144064,11,10,2,4,0,1,0,0,40,38,0
60,4,139586,5,11,6,4,4,0,0,0,40,38,1
40,4,205706,8,9,2,4,5,0,0,0,40,38,0
27,4,131310,8,9,2,8,5,0,0,0,40,38,1
43,4,200734,8,9,5,8,1,0,0,0,40,38,0
52,4,81859,8,9,2,7,0,1,0,0,48,38,1
44,4,185057,9,14,4,10,1,0,0,0,35,38,0
35,4,166416,6,13,2,4,0,1,0,0,50,38,1
42,4,212737,3,5,5,3,4,1,0,0,40,38,0
54,1,27432,8,9,2,1,0,1,0,0,40,38,1
56,4,147202,11,10,0,1,1,0,0,0,45,11,0
27,4,29261,11,10,4,12,4,1,0,0,50,38,0
26,4,359543,6,13,4,1,3,0,0,0,40,25,0
41,2,227644,11,10,2,3,0,1,0,0,40,38,0
41,4,90021,8,9,2,6,0,1,0,0,40,0,0
32,4,188154,11,10,0,7,4,0,0,0,40,38,0
37,4,175720,0,6,4,6,1,1,0,0,40,38,0
46,4,35969,6,13,2,4,0,1,0,0,51,38,0
25,5,160261,6,13,4,4,3,1,0,0,35,35,0
64,2,113324,8,9,6,4,1,1,0,0,40,38,0
30,2,118500,6,13,4,10,1,0,0,0,40,38,0
46,1,199925,6,13,0,10,1,1,0,0,40,38,0
32,4,176998,6,13,2,4,0,1,0,0,40,38,0
34,7,366198,7,16,2,10,0,1,0,0,45,11,1
24,4,153542,11,10,4,12,2,1,0,0,35,38,0
36,4,185394,0,6,4,6,1,0,0,0,34,38,0
32,4,53373,11,10,2,3,0,1,0,0,36,38,0
29,4,146719,8,9,4,14,1,0,0,0,45,38,0
22,4,306593,8,9,4,3,3,1,0,0,40,38,0
45,7,127089,9,14,0,4,1,1,0,0,45,38,0
45,4,178319,6,13,2,7,0,1,0,0,40,38,1
22,4,148294,1,7,4,3,3,1,0,0,35,38,0
47,4,298037,5,11,0,10,4,0,0,0,44,38,0
21,4,102766,11,10,0,3,3,1,0,0,40,38,0
26,4,136309,6,13,4,8,1,1,0,0,40,38,0
31,6,33117,9,14,4,10,1,1,0,0,45,9,0
57,2,199546,9,14,0,8,4,0,0,0,40,38,0
39,4,184128,1,7,0,12,2,0,0,0,40,38,0
66,4,126511,11,10,2,4,0,1,0,0,45,38,0
34,2,325792,11,10,2,3,0,1,0,0,40,38,0
21,4,119474,8,9,4,8,2,0,0,0,40,38,0
42,4,195508,1,7,2,14,0,1,0,0,40,38,0
59,4,102193,8,9,2,14,0,1,0,0,45,38,0
63,4,20323,11,10,0,8,1,0,0,0,40,38,0
26,4,122206,8,9,4,3,2,1,0,0,40,38,0
41,4,200652,3,5,0,8,2,0,0,0,35,38,0
47,4,316101,8,9,0,1,1,0,0,0,40,38,0
34,4,34080,5,11,2,3,0,1,0,0,40,9,0
36,4,126954,8,9,0,14,1,1,0,0,40,38,0
53,4,99185,8,9,6,3,4,1,0,0,40,38,1
39,4,120074,8,9,0,6,1,1,0,0,40,38,0
52,6,77336,5,11,2,3,0,1,0,0,40,38,0
59,4,77884,5,11,4,3,1,1,0,0,40,38,0
50,4,65408,8,9,2,3,0,1,0,0,50,38,1
31,4,173279,6,13,2,13,0,1,0,0,40,38,1
52,0,318351,11,10,2,0,5,0,0,0,40,38,1
41,6,157686,11,10,2,4,0,1,0,0,40,38,1
45,4,277434,4,12,6,13,4,1,0,0,40,38,1
54,2,184620,9,14,0,10,1,0,0,0,40,38,0
48,2,148549,6,13,2,10,0,1,0,0,40,38,0
26,4,238367,8,9,2,1,0,1,0,0,40,38,0
53,4,180439,6,13,2,3,0,1,0,0,40,38,1
32,7,111567,8,9,2,3,0,1,0,0,49,38,1
46,4,319163,8,9,2,3,0,1,0,0,40,38,0
52,2,378045,8,9,0,1,1,0,0,0,45,38,0
44,4,177083,8,9,0,1,1,0,0,0,40,38,0
57,4,127779,8,9,2,4,0,1,0,0,40,38,0
35,4,299353,8,9,4,8,4,0,0,0,40,38,0
30,4,63861,4,12,4,13,1,0,0,0,40,38,0
29,4,112403,11,10,4,6,1,1,0,0,35,38,0
30,4,176871,11,10,5,1,4,0,0,0,40,38,0
54,2,196307,0,6,2,1,0,1,0,0,40,38,0
31,4,87891,11,10,2,1,0,1,0,0,40,38,0
55,0,136819,6,13,2,0,0,1,0,0,40,38,0
26,4,181666,4,12,2,1,3,0,0,0,40,0,0
37,4,179671,3,5,2,6,0,1,0,0,50,38,0
34,4,27494,8,9,0,3,1,1,0,0,48,38,1
38,4,338320,6,13,2,10,0,1,0,0,40,2,0
51,4,199688,11,10,2,4,0,1,0,0,45,38,0
24,4,165064,11,10,4,6,1,1,0,0,40,38,0
33,4,82393,8,9,4,3,3,1,0,0,40,38,0
31,4,209538,0,6,2,7,0,1,0,0,40,38,0
27,4,209891,11,10,4,6,1,1,0,0,50,38,0
32,6,56026,6,13,2,12,2,1,0,0,45,38,0
35,4,210844,4,12,2,4,0,1,0,0,40,32,0
43,4,117158,11,10,2,3,0,1,0,0,45,38,1
40,4,193144,8,9,0,8,4,0,0,0,36,38,0
40,4,155767,8,9,5,7,4,1,0,0,40,38,0
59,4,110820,8,9,0,3,1,1,0,0,38,38,1
43,4,403276,8,9,2,3,0,1,0,0,40,38,0
53,4,123092,8,9,6,7,1,0,0,0,40,38,0
26,4,165673,8,9,2,12,0,1,0,0,40,38,0
41,4,204415,6,13,2,12,0,1,0,0,48,38,1
32,6,92531,8,9,0,3,4,1,0,0,40,38,0
25,7,157028,6,13,4,4,1,1,0,0,40,38,0
20,4,228649,8,9,4,8,3,1,0,0,40,38,0
33,4,160784,0,6,2,3,0,1,0,0,40,38,0
26,2,163189,11,10,2,8,2,1,0,0,40,38,0
58,4,374108,11,10,0,10,4,0,0,0,40,38,0
32,4,93930,8,9,0,7,1,1,0,0,40,38,0
53,6,101017,8,9,2,4,0,1,0,0,35,38,0
38,7,321943,7,16,2,10,0,1,0,0,40,38,1
17,4,317702,3,5,4,8,3,0,0,0,40,38,0
48,4,287480,9,14,2,13,0,1,0,0,40,38,1
52,4,135607,11,10,6,8,4,0,0,0,40,0,0
28,4,168514,4,12,2,4,5,0,0,0,40,38,0
34,4,157289,11,10,2,3,0,1,0,0,40,38,0
62,4,213321,8,9,2,10,0,1,0,0,40,38,1
30,4,251411,11,10,0,1,4,0,0,0,40,38,0
20,4,183594,11,10,4,14,3,1,0,0,40,38,0
17,0,89870,0,6,4,0,3,1,0,0,40,38,0
34,4,228873,6,13,4,4,3,1,0,0,40,38,0
66,0,108185,3,5,2,0,0,1,0,0,40,38,0
29,4,176027,6,13,4,10,1,0,0,0,40,38,0
43,0,405374,11,10,5,0,1,1,0,0,40,38,0
37,4,39606,5,11,0,12,4,0,0,0,40,38,0
56,4,178353,11,10,2,10,0,1,0,0,40,38,1
58,4,160662,0,6,2,3,0,1,0,0,40,38,1
54,5,196328,6,13,2,12,0,1,0,0,40,22,0
45,4,20534,11,10,5,3,1,1,0,0,41,38,0
29,5,156815,8,9,2,8,0,1,0,0,40,38,0
26,4,360252,4,12,2,1,5,0,0,0,40,38,0
43,4,245056,8,9,2,1,0,1,0,0,40,38,1
25,4,187577,8,9,2,3,0,1,0,0,40,38,0
37,4,160920,4,12,2,1,0,1,0,0,40,38,0
27,2,332249,8,9,4,5,3,1,0,0,40,38,0
26,4,358124,8,9,4,8,2,0,0,0,40,38,0
41,4,207779,8,9,5,8,1,0,0,0,40,38,0
40,4,133974,11,10,0,7,3,1,0,0,40,38,0
23,4,152140,8,9,4,12,1,0,0,0,40,38,0
45,2,287920,9,14,2,10,0,1,0,0,50,38,1
43,7,78765,11,10,0,4,4,1,0,0,40,38,0
58,4,206532,8,9,2,3,0,1,0,0,50,38,0
33,4,129529,8,9,0,7,1,1,0,0,40,38,0
60,2,202473,5,11,2,8,0,1,0,0,40,38,0
24,4,162312,8,9,4,12,3,1,0,0,40,34,0
45,4,72844,8,9,0,4,1,0,0,0,46,38,0
49,4,206947,8,9,0,1,1,0,0,0,40,38,0
19,4,64112,2,8,4,1,1,0,0,0,40,38,0
34,7,20057,11,10,3,1,4,0,0,0,38,29,0
42,7,222884,6,13,0,1,1,1,0,0,40,38,0
25,4,132683,8,9,4,9,1,0,0,0,50,38,0
31,7,78291,6,13,4,10,1,0,0,0,40,38,0
58,1,243929,6,13,4,10,1,1,0,0,48,38,0
47,6,185673,8,9,2,4,0,1,0,0,50,38,1
30,4,121142,6,13,4,12,1,1,0,0,40,38,1
59,0,87247,0,6,0,0,1,0,0,0,40,9,0
44,4,174283,6,13,2,12,0,1,0,0,50,38,1
44,4,128676,11,10,4,1,1,0,0,0,40,38,0
24,4,205844,6,13,4,4,3,0,0,0,40,38,0
28,4,62535,8,9,2,3,0,1,0,0,43,38,0
33,4,176992,11,10,2,3,0,1,0,0,40,38,1
23,2,254127,6,13,4,10,2,0,0,0,50,38,0
30,0,138744,8,9,4,0,3,1,0,0,40,38,0
46,4,128460,0,6,2,6,0,1,0,0,40,38,0
26,4,284343,6,13,4,10,1,1,0,0,50,38,0
28,4,111520,1,7,4,7,4,0,0,0,40,26,0
28,4,288598,8,9,2,3,0,1,0,0,35,38,0
30,1,319280,11,10,4,3,1,1,0,0,40,38,0
51,2,186416,6,13,0,1,1,0,0,0,40,38,0
49,4,225454,4,12,2,10,0,1,0,0,45,38,1
36,4,187983,6,13,2,10,5,0,0,0,40,38,0
21,4,89991,11,10,4,1,3,0,0,0,40,38,0
57,6,225913,11,10,2,14,0,1,0,0,45,38,1
59,4,145574,1,7,2,1,0,1,0,0,40,38,0
59,4,365390,11,10,2,3,0,1,0,0,40,38,0
42,4,183384,11,10,0,1,1,0,0,0,40,38,0
45,1,76008,6,13,2,4,0,1,0,0,50,38,1
36,4,156780,8,9,4,12,2,0,0,0,40,0,0
42,2,186909,4,12,2,4,5,0,0,0,45,38,1
25,4,25497,6,13,2,10,0,1,0,0,40,38,0
39,4,30916,8,9,2,3,0,1,0,0,40,38,0
34,4,123270,8,9,2,3,0,1,0,0,40,38,1
22,6,210165,11,10,4,3,1,1,0,0,40,38,0
44,4,222596,8,9,0,13,1,1,0,0,50,38,1
53,5,188067,11,10,6,12,4,0,0,0,40,38,0
27,4,250314,3,5,2,11,0,1,0,0,40,13,0
35,0,195946,11,10,2,0,0,1,0,0,40,29,1
19,4,151801,0,6,4,6,3,1,0,0,39,38,0
38,4,177154,8,9,2,8,0,1,0,0,40,38,0
40,1,73883,11,10,2,13,0,1,0,0,40,38,1
22,4,43535,11,10,2,4,5,0,0,0,40,38,0
27,4,118230,6,13,4,4,3,0,0,0,40,38,0
25,4,152046,6,13,4,10,3,0,0,0,40,13,0
36,4,52327,9,14,2,10,0,1,0,0,40,19,1
22,4,218886,2,8,4,6,3,1,0,0,40,38,0
32,6,84119,8,9,2,3,0,1,0,0,45,38,0
37,4,189674,6,13,5,4,4,0,0,0,40,38,0
29,4,47429,8,9,2,1,5,0,0,0,40,38,1
45,4,187969,5,11,4,12,1,0,0,0,38,38,0
33,4,288398,6,13,0,1,1,0,0,0,45,38,0
39,4,114591,11,10,5,10,4,0,0,0,40,38,0
27,4,167737,2,8,4,7,1,1,0,0,45,38,0
53,2,248834,6,13,2,10,5,0,0,0,50,38,1
30,4,165686,6,13,4,8,1,0,0,0,40,38,0
52,6,40200,11,10,6,3,1,1,0,0,35,38,0
47,2,216657,9,14,4,10,1,1,0,0,35,38,1
61,4,124242,8,9,2,11,0,1,0,0,40,18,0
39,2,239119,9,14,0,10,1,1,0,0,40,6,0
47,4,190072,11,10,0,12,4,1,0,0,50,38,0
31,4,101761,8,9,2,3,0,1,0,0,51,38,0
29,4,130438,8,9,2,7,0,1,0,0,40,38,0
42,4,220776,8,9,5,6,4,1,0,0,40,30,0
27,4,210765,5,11,4,6,1,1,0,0,40,38,0
53,4,147476,8,9,0,4,1,0,0,0,40,38,0
22,4,109053,2,8,2,14,0,1,0,0,40,38,0
25,4,265618,8,9,5,11,3,1,0,0,40,38,0
27,4,68848,6,13,4,1,4,0,0,0,35,38,0
30,4,229051,3,5,2,8,0,1,0,0,37,38,0
27,4,106039,6,13,0,10,3,0,0,0,50,38,0
25,4,112835,6,13,4,10,1,1,0,0,40,38,0
32,4,283400,8,9,4,7,1,0,0,0,40,38,0
70,4,195739,0,6,6,3,4,1,0,0,45,38,0
50,4,36480,8,9,2,4,0,1,0,0,40,38,0
40,4,303291,11,10,2,8,5,0,0,0,35,38,0
57,6,165922,8,9,2,3,0,1,0,0,50,38,0
49,4,175070,11,10,0,8,4,0,0,0,40,38,0
26,4,150132,8,9,4,1,1,0,0,0,45,38,0
31,4,377374,11,10,0,1,4,0,0,0,40,23,0
60,6,166153,11,10,2,12,0,1,0,0,50,38,0
27,4,194243,10,15,4,10,3,0,0,0,40,38,0
31,4,106347,11,10,2,1,5,0,0,0,40,38,0
59,4,214865,8,9,6,4,4,0,0,0,50,38,0
22,4,102632,11,10,2,4,0,1,0,0,45,38,0
53,7,153486,0,6,2,14,0,1,0,0,40,38,1
43,4,144371,8,9,2,6,0,1,0,0,42,38,1
24,4,186213,11,10,2,13,0,1,0,0,50,38,1
60,4,188236,0,6,6,13,4,0,0,0,40,38,0
52,1,125796,8,9,4,1,1,1,0,0,40,38,0
34,4,329587,0,6,5,8,1,0,0,0,35,38,0
35,2,182570,4,12,2,11,0,1,0,0,40,38,1
53,2,131258,10,15,4,10,1,0,0,0,50,38,1
23,4,103632,8,9,4,1,1,0,0,0,40,38,0
40,4,241895,11,10,2,1,0,1,0,0,40,38,0
40,4,244945,8,9,2,3,0,1,0,0,40,38,0
32,4,53206,6,13,0,3,1,1,0,0,50,38,1
43,0,387839,8,9,4,0,2,0,0,0,40,38,0
62,4,177791,0,6,0,8,3,0,0,0,40,38,0
45,4,33794,9,14,2,8,0,1,0,0,40,38,0
26,4,181920,6,13,2,10,5,0,0,0,45,38,1
30,4,113364,8,9,4,7,2,1,0,0,40,39,0
51,4,249706,11,10,0,1,4,0,0,0,40,38,0
35,5,79586,9,14,2,10,0,1,0,0,40,18,1
41,4,289669,8,9,6,7,1,0,0,0,40,38,0
40,4,53835,6,13,2,12,0,1,0,0,50,38,1
46,2,14878,10,15,2,10,0,1,0,0,40,29,1
41,5,146659,11,10,0,7,1,0,0,0,40,15,0
23,4,173535,8,9,4,12,3,1,0,0,40,38,0
21,0,77665,11,10,4,0,3,1,0,0,35,38,0
49,4,280525,11,10,2,1,0,1,0,0,45,38,1
36,4,247600,4,12,0,4,4,0,0,0,40,35,0
20,4,107746,1,7,4,14,2,1,0,0,40,13,0
25,4,312338,5,11,4,3,4,1,0,0,40,38,0
60,6,27886,11,10,2,4,0,1,0,0,40,38,1
52,4,123011,11,10,2,4,0,1,0,0,45,38,1
36,4,306567,8,9,2,14,5,0,0,0,40,38,1
46,2,187749,6,13,2,10,0,1,0,0,40,29,1
19,4,236879,11,10,4,4,3,0,0,0,35,38,0
37,4,186808,8,9,4,12,4,1,0,0,40,38,0
30,4,373213,5,11,0,12,1,0,0,0,40,38,1
22,4,305781,8,9,4,12,1,1,0,0,45,2,0
17,4,239947,1,7,4,1,3,1,0,0,40,38,0
21,4,349041,8,9,4,6,1,1,0,0,40,38,0
67,4,105252,9,14,2,4,0,1,0,0,40,38,1
29,4,166210,8,9,0,6,3,1,0,0,50,38,0
36,4,112512,2,8,5,8,4,0,0,0,40,25,0
62,7,265201,6,13,0,10,1,1,0,0,40,38,0
37,4,259089,6,13,0,4,1,1,0,0,40,38,0
27,4,21856,11,10,4,3,1,1,0,0,40,38,0
46,2,207946,9,14,0,10,4,0,0,0,43,38,0
33,4,36539,6,13,2,4,5,0,0,0,40,38,1
62,4,176811,8,9,2,3,0,1,0,0,40,38,0
28,4,277746,0,6,2,7,0,1,0,0,40,38,0
22,4,288132,11,10,4,12,3,0,0,0,35,38,0
30,4,113364,11,10,2,6,0,1,0,0,40,30,0
27,4,190525,5,11,4,7,4,1,0,0,45,38,0
36,4,153066,11,10,2,3,0,1,0,0,50,38,1
52,4,150393,6,13,2,7,0,1,0,0,40,38,1
57,2,343447,8,9,0,11,1,0,0,0,40,38,0
64,4,169482,11,10,3,4,4,0,0,0,40,38,0
56,0,32855,8,9,0,0,1,1,0,0,40,38,0
53,4,194501,1,7,6,8,3,0,0,0,47,38,0
53,4,177705,6,13,2,3,0,1,0,0,44,38,1
31,4,123983,11,10,5,12,4,1,0,0,40,34,0
45,2,235431,8,9,5,8,4,0,0,0,40,38,0
45,7,130206,8,9,0,1,2,0,0,0,40,38,0
31,4,87418,5,11,2,4,0,1,0,0,40,38,0
35,6,190387,6,13,2,5,0,1,0,0,45,38,0
22,0,211013,11,10,4,0,3,0,0,0,40,25,0
55,6,185195,6,13,2,4,0,1,0,0,40,38,1
31,4,173495,8,9,2,3,0,1,0,0,40,38,0
46,6,82572,8,9,6,8,2,0,0,0,40,38,0
38,4,154641,5,11,2,3,0,1,0,0,40,38,0
25,4,264012,6,13,2,1,0,1,0,0,45,38,1
53,1,227836,11,10,0,5,1,1,0,0,40,38,0
37,4,146398,6,13,4,10,1,0,0,0,40,38,0
30,4,324120,8,9,2,6,0,1,0,0,50,38,0
29,4,367329,8,9,2,7,0,1,0,0,40,38,0
29,7,301582,11,10,2,11,0,1,0,0,40,38,0
58,4,170108,9,14,2,4,0,1,0,0,40,38,1
36,6,67728,6,13,2,12,0,1,0,0,50,38,1
42,6,109273,11,10,4,3,4,1,0,0,40,38,0
43,4,393354,11,10,2,1,5,0,0,0,38,38,1
37,4,226947,5,11,2,3,0,1,0,0,40,38,1
29,4,209472,8,9,2,7,0,1,0,0,38,38,0
37,4,295127,11,10,0,8,1,1,0,0,47,38,0
55,5,182273,11,10,2,12,0,1,0,0,40,38,0
64,6,253296,8,9,6,8,2,0,0,0,40,38,0
49,4,24712,6,13,4,8,1,0,0,0,35,29,0
62,4,115387,8,9,4,6,2,0,0,0,40,38,0
45,6,246891,9,14,0,3,1,1,0,0,40,38,0
20,4,30035,4,12,4,12,3,0,0,0,40,38,0
38,4,175232,8,9,2,7,0,1,0,0,48,38,0
50,5,140516,6,13,2,1,0,1,0,0,40,38,0
52,1,192065,11,10,5,4,1,0,0,0,40,38,0
28,6,227890,6,13,4,10,1,1,0,0,50,38,1
31,4,165949,8,9,0,8,4,0,0,0,40,38,0
53,4,163678,11,10,2,12,0,1,0,0,40,38,1
42,4,89413,2,8,4,5,3,1,0,0,40,38,0
51,4,163826,8,9,2,14,0,1,0,0,40,38,1
49,4,185385,9,14,2,10,0,1,0,0,50,38,1
43,4,169031,8,9,2,7,0,1,0,0,40,38,0
42,4,54611,11,10,0,5,1,1,0,0,40,38,0
31,4,130620,1,7,3,12,3,0,0,0,40,18,0
26,4,328663,8,9,2,14,0,1,0,0,40,38,0
50,4,169646,6,13,5,10,4,0,0,0,40,29,0
35,4,186815,8,9,2,7,0,1,0,0,40,38,0
37,4,103925,11,10,4,13,2,0,0,0,40,38,0
31,2,178449,10,15,2,10,0,1,0,0,40,38,1
28,4,51672,8,9,4,3,1,1,0,0,35,38,0
46,4,380162,8,9,2,13,0,1,0,0,40,38,1
47,5,362835,6,13,2,4,0,1,0,0,50,38,1
49,4,97883,6,13,0,4,4,0,0,0,40,38,0
53,4,91911,8,9,0,3,4,0,0,0,48,38,0
24,4,278130,5,11,4,7,1,1,0,0,40,38,0
54,4,146310,8,9,2,14,0,1,0,0,50,38,0
32,4,379412,11,10,4,3,3,1,0,0,40,38,0
45,4,37987,11,10,2,12,0,1,0,0,45,38,0
25,4,255474,6,13,4,1,1,0,0,0,40,38,0
44,0,195488,2,8,5,0,1,0,0,0,36,32,0
27,4,341504,11,10,4,1,4,0,0,0,40,38,0
38,4,102945,6,13,2,12,0,1,0,0,52,38,1
27,4,252813,10,15,4,10,1,0,0,0,45,38,0
24,4,235071,1,7,2,3,0,1,0,0,50,38,1
32,4,158242,6,13,4,10,1,0,0,0,40,38,0
38,4,299810,8,9,2,6,0,1,0,0,40,38,0
28,4,23324,11,10,4,6,1,1,0,0,40,38,0
42,4,93770,8,9,2,7,5,0,0,0,40,38,1
31,4,124569,11,10,2,1,5,0,0,0,40,38,1
46,4,117313,3,5,5,7,1,0,0,0,40,20,0
48,6,115971,8,9,2,12,0,1,0,0,50,38,0
30,4,112383,8,9,2,14,0,1,0,0,45,38,0
24,4,283092,8,9,4,1,2,1,0,0,40,22,0
32,4,27207,0,6,4,3,1,1,0,0,50,38,0
30,4,46712,8,9,0,8,1,0,0,0,40,38,0
57,7,19520,7,16,0,10,4,0,0,0,50,38,0
27,4,159897,8,9,4,4,1,0,0,0,37,38,0
38,4,136629,6,13,2,7,0,1,0,0,40,19,0
19,4,407759,8,9,4,1,3,1,0,0,40,38,0
61,6,221884,11,10,2,1,0,1,0,0,50,38,1
49,4,148475,5,11,0,13,4,0,0,0,40,38,0
28,4,274964,8,9,2,3,0,1,0,0,38,38,0
34,4,148226,8,9,4,7,4,0,0,0,48,38,0
28,4,153869,1,7,2,3,0,1,0,0,40,38,0
31,4,208881,11,10,2,3,0,1,0,0,40,38,0
55,4,256953,8,9,6,7,4,0,0,0,44,38,0
26,4,100147,6,13,2,4,5,0,0,0,45,38,1
51,2,166461,7,16,2,10,5,0,0,0,40,38,1
35,4,171327,8,9,2,3,0,1,0,0,40,38,0
50,0,257117,3,5,2,0,0,1,0,0,50,38,0
31,4,137444,8,9,2,7,0,1,0,0,40,38,1
17,4,286960,1,7,4,10,3,1,0,0,40,38,0
41,2,201435,8,9,2,14,0,1,0,0,40,38,0
35,4,198841,5,11,0,13,3,1,0,0,35,38,0
61,4,219886,11,10,2,13,5,0,0,0,40,38,1
31,4,163003,4,12,4,10,2,0,0,0,40,29,0
56,4,213105,8,9,2,12,0,1,0,0,36,38,1
66,4,302072,4,12,0,1,4,0,0,0,40,38,0
